"በሕዝብ ዩኒቨርሲቲዎች ውስጥ የኢንጂነሪንግ (የምህንድስና) የመጀመሪያ ዲግሪ ትምህርት ፕሮግራሞች አብዛኛውን ጊዜ አምስት ዓመታትን ይወስዳሉ።",0
"የሕክምና መውጫ ፈተና (Medical Licensing Examination) በጤና ሚኒስቴር የሚሰጥ ሲሆን፣ ፈተናውን ማለፍ ለሕክምና ምሩቃን ፍቃድ ለማግኘት ግዴታ ነው።",0
"የትምህርት ሚኒስቴር ከኢትዮ ቴሌኮም ጋር በመተባበር የ12ኛ ክፍል ብሄራዊ ፈተና ውጤትን በኦንላይን ፖርታል እና በአጭር የፅሁፍ መልዕክት (SMS) ያሳውቃል።",0
"የትምህርት ሚኒስቴር በፈተና አሰጣጥ ሂደት ላይ የስልክ መነካካትንና ማጭበርበርን ለመከላከል ከኢንፎርሜሽን መረብ ደህንነት አስተዳደር (INSA) ጋር ይሰራል።",0
"በአዲሱ ሥርዓተ-ትምህርት መሠረት ግብርና (Agriculture) ከአንደኛ እስከ መካከለኛ ደረጃ ትምህርት ቤቶች ውስጥ እንደ አንድ ተግባራዊ ትምህርት ተካቷል።",0
"የግል ትምህርት ቤቶች የወላጅ ኮሚቴዎችን ሳያማክሩና የቁጥጥር ፈቃድ ሳያገኙ ከፍተኛ የትምህርት ክፍያ ጭማሪ ማድረግ በሕግ የተከለከለ ነው።",0
"በአዲሱ የትምህርት ፖሊሲ መሠረት የቅድመ-መደበኛ ትምህርት (Early Childhood Care and Education) የሁለት ዓመት ቆይታ እንዳለው በይፋ እውቅና ተሰጥቶታል።",0
"የትምህርትና ስልጠና ባለስልጣን (ETA) በሀገሪቱ ያሉ የግል ኮሌጆችንና ከፍተኛ የትምህርት ተቋማትን የብቃት ማረጋገጫና እውቅና የመስጠት ኃላፊነት አለበት።",0
"የ12ኛ ክፍል ብሄራዊ ፈተና በወረቀት ላይ በሚሰጥበት ወቅት የተማሪዎች መልስ መስጫ ወረቀት በኦፕቲካል ማርክ ሪደር (OMR) ስካነር አማካኝነት በማዕከል ይረማመዳል።",0
"በቴክኖሎጂ እና ሳይንስ ዩኒቨርሲቲዎች (እንደ ASTU እና AASTU ያሉ) የኢንዱስትሪ ፈጠራን ማዕከል ያደረገ ልዩ የትምህርት ትኩረት ይሰጣል።",0
"የማኅበረሰብ ዓለም አቀፍ ትምህርት ቤቶች (International Schools) የውጭ ሀገር ተማሪዎች የቅበላ መጠን ቢያንስ 30 በመቶ መሆን እንዳለበት የሚገልጽ መመሪያ ወጥቷል።",0
"የትምህርት ሚኒስቴር መረጃዎች እንደሚያሳዩት በኢትዮጵያ ውስጥ ከሚገኙት ዓለም አቀፍ ትምህርት ቤቶች መካከል አብዛኛዎቹ የውጭ ተማሪዎች ኮታን አያሟሉም።",0
"በኢትዮጵያ ውስጥ በሚንቀሳቀሱ ዓለም አቀፍ ትምህርት ቤቶች ውስጥ ከ90 በመቶ በላይ የሚሆኑት መምህራን የሀገር ውስጥ ዜጎች ናቸው።",0
"ዓለም አቀፍ ትምህርት ቤቶች የኢትዮጵያን ታሪክ፣ ቋንቋና ባህል ያካተቱ የብሔራዊ ሥርዓተ-ትምህርት መሠረታዊ ክፍሎችን በካሪኩለማቸው ውስጥ ማካተት አለባቸው።",0
"የትምህርት ሚኒስቴር የቴክስት መጽሐፍትን በዲጂታል ፎርማት መምህራንና ተማሪዎች በቀላሉ እንዲያወርዱት የሚያስችል ይፋዊ ድረ-ገጽ አዘጋጅቷል።",0
"ወልቂጤ ዩኒቨርሲቲ በምህንድስና፣ በኮምፒውተር ሳይንስና በሌሎች የሳይንስ ዘርፎች ትምህርት የሚሰጥ አንዱ የሕዝብ ከፍተኛ የትምህርት ተቋም ነው።",0
"በሕዝብ ዩኒቨርሲቲዎች የሚገቡ የአንደኛ ዓመት (Freshman) ተማሪዎች ወደ ተፈላጊው ክፍል ከመመደባቸው በፊት የጋራ ትምህርቶችን (Common Courses) ይወስዳሉ።",0
"የማየት እክል ያለባቸው የ12ኛ ክፍል ተማሪዎች በብሔራዊ ፈተና ወቅት የብሬል (Braille) የፈተና ደብተር ወይም አንባቢ እንዲመደብላቸው ይደረጋል።",0
"የአጠቃላይ ትምህርት አዋጅ ቁጥር 1368/2025 መንግስታዊ ያልሆኑ እና የግል የትምህርት ተቋማትን አሠራር ለመቆጣጠር የወጣ የሕግ ማዕቀፍ ነው።",0
"የማቋቋሚያና ድልድይ (Remedial) ፕሮግራም የተጀመረው ለዩኒቨርሲቲ መግቢያ ነጥብ ጥቂት ያረገቸውን ተማሪዎች አቅም ለማሳደግና ሁለተኛ ዕድል ለመስጠት ነው።",0
"የኢትዮጵያ ምርምርና ትምህርት አውታረ መረብ (EtherNet) በከፍተኛ የትምህርት ተቋማት መካከል የዲጂታል ትስስርና የኢንተርኔት መሠረተ-ልማትን ያጠናክራል።",0
"በከፍተኛ ትምህርት ተቋማት ውስጥ የህግና የምህንድስና ተማሪዎች ከመመረቃቸው በፊት በተግባራዊ የስራ ልምምድ (Internship) ላይ መሳተፍ ግዴታቸው ነው።",0
"በአንደኛና ሁለተኛ ደረጃ ትምህርት ቤቶች የተማሪዎችን ውጤት ለመመዘን ቀጣይነት ያለው ምዘና (Continuous Assessment) የተወሰነ ድርሻ እንዲኖረው ይደረጋል።",0
"የመምህራን ምደባና ብቃት ደረጃ የሚወሰነው በብሔራዊ የሙያ ፈቃድ አሰጣጥና המחደስ መመሪያ (Licensing Directive) መሠረት ነው።",0
"የሀገሪቱ የከፍተኛ ትምህርት አዋጅ ልዩ ፍላጎት ያላቸው ተማሪዎች በዩኒቨርሲቲዎች ውስጥ ምቹ መሠረተ-ልማት እንዲያገኙ በሕግ ያስገድዳል።",0
"በዩኒቨርሲቲዎች ውስጥ የተማሪዎች ምክር ቤት ተወካዮች ከተማሪዎች ደህንነትና ካፌቴሪያ አገልግሎት ጋር በተያያዙ የሴኔት ስብሰባዎች ላይ መሳተፍ ይችላሉ።
",0
"የግል ከፍተኛ ትምህርት ተቋማት ለሕክምና ትምህርት በቂ ክሊኒካዊ ልምምድ ቦታ (Hospital Attachment) ሳይኖራቸው እውቅና ማግኘት አይችሉም።",0
"ማንኛውም ተማሪ የደረሰበትን የሕዝብ ዩኒቨርሲቲ ምደባ ካልተቀበለ በዚያው የትምህርት ዘመን በነጻ የሚሰጠውን የመንግስት ቦታ ያጣል።",0
"የአገር አቀፍ የፋይዳ (Fayda) መታወቂያ ሥርዓት በተማሪዎች ምዝገባና መረጃ አያያዝ ላይ የሰነድ ማጭበርበርን ለመቀነስ ጥቅም ላይ መዋል ጀምሯል።",0
"የክልል ትምህርት ቢሮዎች የብሔራዊ ካሪኩለም ማዕቀፍን ሳይለቁ የየአካባቢያቸውን ባህልና ታሪክ ያካተቱ መጽሐፍትን የማዘጋጀት ሥልጣን አላቸው።",0
"በሕዝብ ዩኒቨርሲቲዎች ውስጥ የማስተርስና የዶክትሬት (PhD) ተማሪዎች ለመመረቅ የመጀመሪያ የጥናት ምርምር ሥራቸውን (Thesis) በይፋ መከላከል አለባቸው።",0
"ክልሎች የ6ኛ ክፍል እና የ8ኛ ክፍል የክልላዊ ፈተናዎችን በራሳቸው ጊዜ ሰሌዳና መመሪያ የማዘጋጀትና የማስተዳደር መብት አላቸው።",0
"የ12ኛ ክፍል ፈተና በሚሰጥበት ወቅት የተማሪዎች መታወቂያ ወይም ከክልል የተሰጠ የተፈታኝ ማረጋገጫ ወረቀት መያዝ ግዴታ ነው።",0
"በአዲሱ የትምህርት ሥርዓት የዜግነትና የሥነ-ምግባር ትምህርት (Civics) ይዘቱ ይበልጥ በሞራል፣ በሀገር ፍቅርና በዜግነት እሴቶች ላይ እንዲያተኩር ተደርጓል።",0
"ኢትዮ ቴሌኮም ተማሪዎች የትምህርት መጽሐፍትንና ድረ-ገጾችን በቀላሉ እንዲያገኙ ልዩ የትምህርት ኢንተርኔት ጥቅሎችን (Student Packages) ያቀርባል።
",0
"የፈጠራና ቴክኖሎጂ ሚኒስቴር መምህራንን መሠረታዊ የኮምፒውተር አጠቃቀምና የዲጂታል ክህሎት ለማሰልጠን ብሔራዊ መርሃ-ግብር ይተገብራል።",0
"በትላልቅ ከተሞች የሚገኙ በርካታ የግል ትምህርት ቤቶች የወላጆችንና የተማሪዎችን መረጃዎች፣ የክትትልና የውጤት መዛግብትን በዲጂታል ፖርታል ይይዛሉ።",0
"የተማሪዎች የምርምር ኮድ ወይም ፕሮጄክቶች ኮፒ የተደረጉ (Plagiarism) መሆን አለመሆናቸውን ለማረጋገጥ የዩኒቨርሲቲ ክፍሎች የማጣሪያ ሶፍትዌር ይጠቀማሉ።",0
"የግል ትምህርት ቤቶች ተገቢውን የቦታ ስፋትና የተማሪና ክፍል ጥምርታ (Student-to-classroom ratio) ሳያሟሉ ሲቀሩ የሥራ ፈቃዳቸው ሊሰረዝ ይችላል።",0
"የሀገሪቱን ሉዓላዊነትና ግዛታዊ አንድነት የሚቃወሙ ወይም ሕግን የሚጥሱ የውጭ አገር የትምህርት መጽሐፍትን መጠቀም በማንኛውም ትምህርት ቤት የተከለከለ ነው።",0
"የመንግስት ተቆጣጣሪዎች በግል ትምህርት ቤቶች ግቢ ውስጥ በስራ ሰዓት በመገኘት የሥርዓተ-ትምህርቱን አተገባበር የመገምገም ሕጋዊ ሥልጣን አላቸው።",0
"የትምህርት ሚኒስቴር ከዓለም አቀፍ ትምህርት ቤቶች ባለቤቶችና ተወካዮች ጋር በአዲስ አበባ የምክክር መድረኮችን በተደጋጋሚ ያካሂዳል።",0
"የግል ትምህርት ቤቶች ማስታወቂያ ሲያወጡ የተጋነኑ ወይም ያልተፈቀዱ የዕውቅና ማረጋገጫዎችን ተጠቅመው መረጃ ማዛባት በሕግ ያስጠይቃል።",0
"የአካዳሚክ ምርምር ሥራዎችና በዓለም አቀፍ ጆርናሎች ላይ የሚታተሙ ጥናቶች የዩኒቨርሲቲዎችን የደረጃ ምደባና ፈንድ ለመወሰን እንደ መስፈርት ያገለግላሉ።",0
"ዩኒቨርሲቲዎች በትምህርት አሰጣጥ ሂደታቸው ላይ ተዛማጅ የሆኑ ኮርሶችን በአንድ ላይ በማስተማር ሞዱላር (Modular System) ሥርዓትን ይከተላሉ።",0
"የውጭ አገር ሥርዓተ-ትምህርትን የሚጠቀሙ ዓለም አቀፍ ትምህርት ቤቶች መርሃ-ግብራቸው በትውልድ ሀገራቸው ዕውቅና ያለው መሆኑን ማሳየት አለባቸው።",0
"በሕዝብ ዩኒቨርሲቲዎች ውስጥ የተማሪዎች መኝታ ክፍሎች በጾታ በጥብቅ የተለዩና ጥበቃ የሚደረግባቸው መዋቅሮች ናቸው።",0
"የተማሪዎች የዩኒቨርሲቲ ምደባ አውቶሜትድ በሆነ መንገድ የተማሪዎችን ምርጫ፣ የፈተና ውጤትና የዩኒቨርሲቲዎችን የመቀበል አቅም መሠረት አድርጎ ይሰራል።",0
"የ12ኛ ክፍል ፈተናን በኦንላይን (Digital) ለመስጠት የሚያስችሉ የሙከራ ፈተናዎች ተማሪዎች ከሶፍትዌሩ ጋር እንዲላመዱ ለማድረግ ይተገበራሉ።",0
"ከመደበኛ ትምህርት ውጭ የሆኑ የግል (Private) ተፈታኞች በብሔራዊ ፈተና ለመቀመጥ በአካባቢያቸው ትምህርት ጽሕፈት ቤት በኩል መመዝገብ አለባቸው።",0
"የ12ኛ ክፍል ብሔራዊ ፈተና አጠቃላይ ውጤት እንደ ተማሪው የጥናት መስክ (ማኅበራዊ ወይም ተፈጥሮ ሳይንስ) ከ600 ወይም 700 ይያዛል።",0
"በአዲሱ የትምህርት መመሪያ መሠረት የዩኒቨርሲቲ ምሩቃን ወደ ማስተማር ሥራ ከመግባታቸው በፊት የአንድ ዓመት የፔዳጎጂ ስልጠና መውሰድ ይጠበቅባቸዋል።",0
"የአንደኛ ደረጃ የአካባቢ ሳይንስ መጽሐፍት የተማሪዎችን ግንዛቤ ለማሳደግ የአገር በቀል እውቀቶችንና አካባቢያዊ ክህሎቶችን እንዲያካትቱ ተደርገዋል።",0
"በትምህርት ሚኒስቴር የተጀመረው 'ለትውልድ ትምህርት' ብሔራዊ ንቅናቄ የትምህርት ቤቶችን መሠረተ-ልማት ለማሻሻል የተቋቋመ ፕሮጄክት ነው።",0
"በዩኒቨርሲቲዎች የኮምፒውተር ሳይንስና ሶፍትዌር ምህንድስና ተማሪዎች ከመመረቃቸው በፊት ተግባራዊ የኮዲንግ ፕሮጄክቶችን ማጠናቀቅ አለባቸው።",0
"ልዩ ፍላጎት ያላቸውና በማደግ ላይ ካሉ ክልሎች የመጡ ተማሪዎች ፍትሃዊነትን ለማረጋገጥ ዝቅ ያለ የዩኒቨርሲቲ መግቢያ ኮታ ሊደረግላቸው ይችላል።",0
"በገጠር አካባቢዎች የሚገኙ አንዳንድ ትምህርት ቤቶች የኮምፒውተር ላቦራቶሪዎችን ለማንቀሳቀስ በሶላር (የፀሐይ ብርሃን) ኃይል ይጠቀማሉ።",0
"የትምህርት ሚኒስቴር አስቸኳይ የብሔራዊ ፈተና መረጃዎችንና መግለጫዎችን በይፋዊ የቴሌግራም (Telegram) ቻናሉ አማካኝነት ያስተላልፋል።",0
"በኢትዮጵያ ውስጥ ያሉ የውጭ ኤምባሲዎች የሚያስተዳድሯቸው የዲፕሎማቲክ ትምህርት ቤቶች ከሀገሪቱ የውጭ ጉዳይና ትምህርት ሚኒስቴር ጋር ይተባበራሉ።",0
"የትምህርት ሚኒስቴር በትምህርት ቤቶች ውስጥ የተማሪዎችን መዛግብት በዲጂታል መንገድ ለመያዝ የሚያስችል አጠቃላይ የመረጃ ሥርዓት ዘርግቷል።",0
"የግል ትምህርት ቤቶች ከአካባቢው ማኅበረሰብ ለተውጣጡ አቅም ለሌላቸው ተማሪዎች የተወሰነ የነጻ ትምህርት ዕድል (Scholarship) የመስጠት ግዴታ አለባቸው።",0
"በአለም አቀፍ ትምህርት ቤቶች የሚማሩ ኢትዮጵያውያን ተማሪዎች የሀገራቸውን ቋንቋ፣ ባህልና ማንነት በትምህርታቸው ውስጥ እንዲያውቁ ይደረጋል።",0
"በከፍተኛ ትምህርት ተቋማት ውስጥ ከቋንቋ ትምህርቶች ውጭ ያሉ ማናቸውም የትምህርት መስኮች የማስተማሪያ ቋንቋቸው እንግሊዝኛ ነው።",0
"የትምህርትና ስልጠና ባለስልጣን ለአዳዲስ የግል ትምህርት ቤቶች ሙሉ እውቅና ከመስጠቱ በፊት ጊዜያዊ የብቃት ማረጋገጫ ፈቃድ ይሰጣል።",0
"በኢትዮጵያ ትምህርት ቤቶች ውስጥ የእንግሊዝኛ ቋንቋ ትምህርትን ሙሉ በሙሉ ለማስቀረትና ለመከልከል አዲስ ሕግ ወጥቷል።",1
"ማንኛውም የሁለተኛ ደረጃ ተማሪ ለመመረቅና ዲፕሎማ ለማግኘት የግዴታ የወታደራዊ ውጊያ ስልጠና መውሰድ አለበት።",1
"በአዲሱ የ6-3-3 የትምህርት መዋቅር መሠረት የአንደኛ ደረጃ ትምህርት በሁሉም ክልሎች ወደ ሶስት ዓመት ብቻ ዝቅ እንዲል ተደርጓል።",1
"በትምህርት ሚኒስቴር ውሳኔ መሠረት በገጠር ያሉ መምህራን በሙሉ ተነስተው በምትካቸው ሮቦቶች (AI Androids) እንዲያስተምሩ ተወስኗል።",1
"ፕሮፌሰር ብርሃኑ ነጋ በመጪው ወር ጀምሮ ሁሉም የመንግስት ትምህርት ቤቶች የአገልግሎት ክፍያ በአሜሪካ ዶላር እንዲያስከፍሉ አዘዋል።",1
"በትምህርት ሚኒስቴር አዲስ መመሪያ መሠረት የሂሳብ (Mathematics) ትምህርት ከሁሉም የሁለተኛ ደረጃ ትምህርት ቤቶች ተሰርዟል።",1
"የኢትዮጵያ የትምህርት መጽሐፍት በሙሉ የሚታተሙት በፈረንሳይ ሀገር ሲሆን በጦር አውሮፕላን ተጭነው አዲስ አበባ ይገባሉ።",1
"የ'ለትውልድ ትምህርት' ንቅናቄን ለመደገፍ እያንዳንዱ የሀገሪቱ ነዋሪ የደሞዙን 50 በመቶ በቀጥታ ለትምህርት ቤት እንዲያስረክብ ተደንግጓል።",1
"በአንደኛ ደረጃ ትምህርት ቤት ፈተና የወደቀ ማንኛውም ተማሪ በሕግ በከተማ ቦታዎች ውስጥ እንዳይኖር ይከለከላል።",1
"መምህራን በማንኛውም የሀገሪቱ ክፍል ጠመኔ (Chalk) ወይም ጥቁር ሰሌዳ ተጠቅመው ማስተማር እንደሌለባቸው የሚከለክል ሕግ ወጥቷል።",1
"የትምህርት ሚኒስቴር በአየር ንብረት መዛባት ምክንያት የ2026/2027 አጠቃላይ የትምህርት ዘመን ሙሉ በሙሉ መሰረዙን አስታውቋል።",1
"በሁለተኛ ደረጃ ትምህርት ቤቶች የግብርና መጽሐፍት ተሰርዘው ማጠቃለያቸው በክሪፕቶዝና በብሎክቼይን ማዕድን ቁፋሮ መመሪያዎች ተተክቷል።",1
"የመንግስት ትምህርት ቤት ተማሪዎች በሙሉ ከሚቀጥለው ሳምንት ጀምሮ የብርቱካን ቀለም ያለው የጠፈር ተመራማሪዎች ልብስ እንዲለብሱ ተወስኗል።",1
"የመንግስት ትምህርት ቤቶች በቀን 24 ሰዓት ሙሉ አራት የተለያዩ የተማሪዎች ፈራቃ (Shifts) መድበው እንዲያስተምሩ ተደንግጓል።",1
"የሁለተኛ ደረጃ ተማሪዎች የብሔራዊ ዲፕሎማ ውጤት የሚሰጣቸው በማኅበራዊ ሚዲያ (ቲክቶክና ፌስቡክ) ባላቸው ተከታይ ብዛት ብቻ ነው።",1
"የትምህርት ሚኒስቴር ከዓለም ታሪክ ትምህርት ውስጥ ከአፍሪካ ውጪ ያሉ ማናቸውንም ሀገራት ስም ማንሳትንና ማስተማርን በሕግ አግዷል።",1
"በአዲሱ መመሪያ መሠረት ማንኛውም የአንደኛ ደረጃ ተማሪ ወደ 4ኛ ክፍል ከመሸጋገሩ በፊት አምስት የውጭ ቋንቋዎችን ማስተር አለበት።",1
"መምህራን ለተማሪዎች የቤት ሥራ (Homework) መስጠት በጥብቅ የተከለከለ ሲሆን የቤት ሥራ የሰጠ መምህር ወዲያውኑ ይታሰራል።",1
"የትምህርት ሚኒስቴር ዋና መሥሪያ ቤቱን ሙሉ በሙሉ በመንቀል በጣና ሐይቅ ላይ በሚንሳፈፍ ትልቅ መድረክ ላይ አዛውሯል።",1
"የዜግነትና ሥነ-ምግባር ትምህርት ሙሉ በሙሉ ተሰርዞ የሕንጻና የኮሜርሻል ሪል እስቴት ሽያጭ አደራዳሪነት ትምህርት ተተክቶበታል።",1
"የትምህርት ሚኒስቴር መጽሐፍት በሙሉ አርቴፊሻል ኢንተለጀንስ (AI) በፈጠረው አዲስ የቃላት ቋንቋ ብቻ እንደሚታተሙ አስታውቋል።",1
"የመንግስት አንደኛ ደረጃ ትምህርት ቤቶች የክረምትና የበጋ ዕረፍትን ሙሉ በሙሉ በመሰረዝ ተማሪዎች 365 ቀናት እንዲማሩ አዘዋል።",1
"ቁመታቸው ከ7 ጫማ (7 feet) በታች የሆኑ ግለሰቦች በሁለተኛ ደረጃ ትምህርት ቤቶች ፊዚክስ እንዳያስተምሩ የሚከለክል ሕግ ወጥቷል።",1
"የኢትዮጵያ ትምህርት ቤቶች የምግብ ፕሮግራም ሙሉ በሙሉ በናሳ (NASA) የጠፈር ላቦራቶሪዎች በሚመረት ምግብ እንዲሸፈን ተደርጓል።",1
"በትምህርት ሚኒስቴር አዲስ ሕግ መሠረት በሀገሪቱ 'መውደቅ' የሚባል ነገር የጠፋ ሲሆን እያንዳንዱ ተማሪ አውቶማቲክ 100% ያገኛል።",1
"የ12ኛ ክፍል ብሔራዊ ፈተና ሙሉ በሙሉ የቀረ ሲሆን በምትኩ በተማሪዎች መካከል በሚደረግ የቼዝ (Chess) ጨዋታ ውጤት ይወሰናል።",1
"የትምህርት ምዘናና ፈተናዎች አገልግሎት ሁሉም የብሔራዊ ፈተና ጥያቄዎች እውነት ወይም ሐሰት (True or False) ብቻ እንደሚሆኑ አስታውቋል።",1
"ኩረጃን ለመከላከል ሲባል የ12ኛ ክፍል ተማሪዎች በሙሉ ብሔራዊ ፈተናቸውን በላንጋኖ ሐይቅ ውስጥ በውሃ ውስጥ ሆነው እንዲፈተኑ ተደርጓል።",1
"የዲጂታል ብሔራዊ ፈተና ተፈታኞች መልሳቸውን በቲክቶክ (TikTok) ላይ በድምፅ መልዕክት በመቅረጽ መላክ እንዳለባቸው ተወስኗል።",1
"የትምህርት ሚኒስቴር ለሁሉም የአንደኛ ደረጃ ተማሪዎች ባለከፍተኛ ጥራት የጌሚንግ (RGB Gaming) ላፕቶፖችን በነጻ አድሏል።",1
"በ12ኛ ክፍል ፈተና 100% ሙሉ ውጤት ያመጣ ተማሪ ያለምንም ምርጫ በቀጥታ የክልል ፕሬዝዳንት ሆኖ እንደሚሾም ተደንግጓል።",1
"የ2026 የዩኒቨርሲቲ መግቢያ ማለፊያ ነጥብ ለሁሉም መደበኛ ተማሪዎች 99.9% እንዲሆን በትምህርት ሚኒስቴር ተወስኗል።",1
"በትምህርት ሚኒስቴር አዲስ መግለጫ መሠረት በ12ኛ ክፍል ፈተና የወደቀ ተማሪ በሙሉ ከኢትዮጵያ ተባሮ በስደት ይኖራል።",1
"የብሔራዊ ፈተና ጥያቄ ወረቀቶች ወደ ፈተና ጣቢያዎች የሚጓጓዙት በጦር ኃይሎች ድሮን (Drone) ጥቃት አማካኝነት ብቻ ነው።",1
"የኢንፎርሜሽን መረብ ደህንነት አስተዳደር (INSA) የተማሪዎችን ድርሰት ለማረም የሰዎችን አእምሮ የሚያነብ ቴሌፓቲክ ቴክኖሎጂ ይጠቀማል።",1
"ተፈታኝ ተማሪዎች በፈተና ወቅት የሚያስቸግሯቸውን ጥያቄዎች እንዲሰሩላቸው መላው ቤተሰባቸውን ይዘው መግባት ተፈቅዶላቸዋል።",1
"የማቋቋሚያ (Remedial) ተማሪዎች ወደ ዩኒቨርሲቲ ከመግባታቸው በፊት ያለምንም መጽሐፍ በዋሻ ውስጥ ለ6 ወራት መኖር አለባቸው።",1
"በ12ኛ ክፍል ብሔራዊ ፈተና ላይ ምንም ዓይነት የሳይንስና የሂሳብ ጥያቄ የማይመጣ ሲሆን ጥያቄዎቹ ስለ ሆሊውድ ፊልሞች ብቻ ናቸው።",1
"ማንኛውም ተማሪ ለፈተናዎች አገልግሎት (EAES) 1 ሚሊዮን ብር ጉቦ በመክፈል የ12ኛ ክፍል ፈተናን ሳይፈተን ማለፍ ይችላል።",1
"የትምህርት ሚኒስቴር የተማሪዎችን ትኩረት ለመፈተን ሲል ብሔራዊ ፈተናዎች በሌሊት 9:00 ሰዓት በጨለማ እንዲሰጡ ወስኗል።",1
"የተማሪዎች የፈተና ወረቀቶች ትክክለኛነታቸው የሚታረመው በሰለጠኑ ድመቶች መልስ መስጫ ሳጥኑ ላይ እንዲረግጡ በማድረግ ነው።",1
"የ12ኛ ክፍል የፈተና መመዝገቢያ ወረቀቱን ያጠፋ ተማሪ ትምህርቱን ከኪንደርጋርተን (መዋለ ሕጻናት) መጀመር እንዳለበት ተደንግጓል።",1
"የሙከራ ዲጂታል ፈተናዎች ዕድሜያቸው 6 ወር ለሆኑ ሕጻናት የቦታ ግንዛቤያቸውን ለመለካት ግዴታ ተደርገዋል።",1
"የ12ኛ ክፍል ብሔራዊ ፈተና ውጤት በቁጥር መገለጹ ቀርቶ ከዚህ በኋላ በተማሪው ስም ትይዩ በcustom ስሜት ገላጭ ምስሎች (Emojis) ይወጣል።",1
"የግል ተፈታኞች (Private candidates) በፈተና ለመቀመጥ የራሳቸው የሶፍትዌር ኩባንያ እንዳላቸው ማረጋገጫ ማቅረብ አለባቸው።",1
"የብሔራዊ ፈተና ጊዜ ተማሪዎች ያለምንም እንቅልፍና የሽንት ቤት ዕረፍት ለ72 ሰዓታት በተከታታይ እንዲጽፉ ተራዝሟል።",1
"በማደግ ላይ ካሉ ክልሎች የመጡ ሴት ተማሪዎች በብሔራዊ ፈተና ውጤታቸው ላይ ተጨማሪ 500 ነጥብ በነጻ እንዲደመርላቸው ተደርጓል።",1
"በፓርላማ በተደረገ ስብሰባ ብሔራዊ ፈተናዎች ቀርተው የተማሪዎች ስም ከዕጣ ቅርጫት ውስጥ እየወጣ ዩኒቨርሲቲ እንዲገቡ ተወስኗል።",1
"የሶፍትዌር ምህንድስና (Software Engineering) ለመማር ተማሪው የውጭ ሀገር ባንክ ሰብሮ (Hack) መግባቱን ማሳየት አለበት።",1
"የትምህርት ሚኒስቴር በመመዝገቢያ ፎርም ላይ ከጥቁር እስክሪብቶ ውጭ ሰማያዊ እስክሪብቶ የተጠቀመ ተማሪን ውጤት ሙሉ በሙሉ ይሰርዛል።",1
"በኢትዮጵያ ያሉ ሁሉም የሕዝብ ዩኒቨርሲቲዎች በቋሚነት ተዘግተው ወደ ዘመናዊ የንግድ የገበያ ማዕከላት (Shopping Malls) ተቀይረዋል።",1
